score,count,cumulative,source
630,,17,智研咨询(630+累计17人)
600,,161,智研咨询(600+累计161人)
466,,3845,chyxx.com(2021文科一本466线上线3845人)
350,,12807,chyxx.com(2021文科二本350线上线累计12807人)
