分数,本段人数,累计人数
710,1,1
705,3,4
702,1,5
701,1,6
700,2,8
699,4,12
698,2,14
697,3,17
696,2,19
695,9,28
694,3,31
693,2,33
692,4,37
691,3,40
690,8,48
689,10,58
688,7,65
687,9,74
686,17,91
685,13,104
684,19,123
683,13,136
682,13,149
681,14,163
680,13,176
679,11,187
678,19,206
677,10,216
676,12,228
675,28,256
674,30,286
673,29,315
672,25,340
671,25,365
670,21,386
669,36,422
668,32,454
667,22,476
666,27,503
665,32,535
664,42,577
663,41,618
662,36,654
661,34,688
660,51,739
659,44,783
658,50,833
657,39,872
656,53,925
655,50,975
654,58,1033
653,51,1084
652,48,1132
651,59,1191
650,63,1254
649,61,1315
648,60,1375
647,65,1440
646,54,1494
645,81,1575
644,60,1635
643,87,1722
642,78,1800
641,84,1884
640,81,1965
639,72,2037
638,68,2105
637,104,2209
636,88,2297
635,93,2390
634,97,2487
633,108,2595
632,102,2697
631,81,2778
630,119,2897
629,107,3004
628,121,3125
627,109,3234
626,141,3375
625,123,3498
624,103,3601
623,129,3730
622,151,3881
621,138,4019
620,140,4159
619,128,4287
618,147,4434
617,140,4574
616,181,4755
615,182,4937
614,179,5116
613,192,5308
612,171,5479
611,177,5656
610,178,5834
609,181,6015
608,190,6205
607,191,6396
606,190,6586
605,192,6778
604,190,6968
603,203,7171
602,171,7342
601,200,7542
600,219,7761
599,228,7989
598,204,8193
597,214,8407
596,219,8626
595,224,8850
594,208,9058
593,250,9308
592,212,9520
591,267,9787
590,271,10058
589,276,10334
588,237,10571
587,285,10856
586,288,11144
585,265,11409
584,270,11679
583,269,11948
582,293,12241
581,320,12561
580,313,12874
579,275,13149
578,283,13432
577,287,13719
576,329,14048
575,332,14380
574,321,14701
573,303,15004
572,340,15344
571,346,15690
570,363,16053
569,312,16365
568,346,16711
567,347,17058
566,342,17400
565,347,17747
564,321,18068
563,327,18395
562,327,18722
561,374,19096
560,356,19452
559,394,19846
558,365,20211
557,373,20584
556,376,20960
555,406,21366
554,391,21757
553,389,22146
552,418,22564
551,401,22965
550,401,23366
549,398,23764
548,434,24198
547,397,24595
546,414,25009
545,421,25430
544,397,25827
543,432,26259
542,418,26677
541,410,27087
540,441,27528
539,433,27961
538,486,28447
537,445,28892
536,413,29305
535,472,29777
534,475,30252
533,472,30724
532,458,31182
531,457,31639
530,477,32116
529,483,32599
528,480,33079
527,479,33558
526,454,34012
525,482,34494
524,450,34944
523,471,35415
522,446,35861
521,491,36352
520,534,36886
519,515,37401
518,498,37899
517,504,38403
516,468,38871
515,510,39381
514,553,39934
513,533,40467
512,510,40977
511,530,41507
510,522,42029
509,538,42567
508,564,43131
507,499,43630
506,546,44176
505,547,44723
504,559,45282
503,534,45816
502,561,46377
501,553,46930
500,551,47481
499,571,48052
498,523,48575
497,569,49144
496,527,49671
495,586,50257
494,591,50848
493,552,51400
492,543,51943
491,629,52572
490,622,53194
489,558,53752
488,600,54352
487,591,54943
486,627,55570
485,559,56129
484,686,56815
483,610,57425
482,574,57999
481,567,58566
480,612,59178
479,642,59820
478,630,60450
477,607,61057
476,619,61676
475,646,62322
474,585,62907
473,619,63526
472,653,64179
471,625,64804
470,610,65414
469,638,66052
468,700,66752
467,673,67425
466,669,68094
465,651,68745
464,632,69377
463,699,70076
462,687,70763
461,650,71413
460,691,72104
459,710,72814
458,684,73498
457,699,74197
456,686,74883
455,658,75541
454,698,76239
453,674,76913
452,696,77609
451,723,78332
450,693,79025
449,720,79745
448,677,80422
447,695,81117
446,642,81759
445,658,82417
444,717,83134
443,693,83827
442,682,84509
441,685,85194
440,681,85875
439,665,86540
438,684,87224
437,684,87908
436,684,88592
435,687,89279
434,690,89969
433,692,90661
432,635,91296
431,684,91980
430,691,92671
429,664,93335
428,713,94048
427,653,94701
426,701,95402
425,649,96051
424,665,96716
423,682,97398
422,699,98097
421,640,98737
420,682,99419
419,675,100094
418,654,100748
417,667,101415
416,650,102065
415,668,102733
414,685,103418
413,626,104044
412,657,104701
411,697,105398
410,683,106081
409,639,106720
408,661,107381
407,581,107962
406,648,108610
405,653,109263
404,626,109889
403,635,110524
402,632,111156
401,612,111768
400,592,112360
399,574,112934
398,635,113569
397,587,114156
396,649,114805
395,592,115397
394,631,116028
393,563,116591
392,554,117145
391,646,117791
390,574,118365
389,592,118957
388,551,119508
387,549,120057
386,549,120606
385,574,121180
384,550,121730
383,577,122307
382,569,122876
381,558,123434
380,584,124018
379,549,124567
378,566,125133
377,556,125689
376,540,126229
375,529,126758
374,507,127265
373,512,127777
372,534,128311
371,525,128836
370,505,129341
369,513,129854
368,501,130355
367,479,130834
366,485,131319
365,433,131752
364,477,132229
363,479,132708
362,452,133160
361,530,133690
360,503,134193
359,490,134683
358,486,135169
357,478,135647
356,482,136129
355,429,136558
354,482,137040
353,452,137492
352,437,137929
351,459,138388
350,448,138836
349,428,139264
348,408,139672
347,416,140088
346,427,140515
345,442,140957
344,432,141389
343,423,141812
342,408,142220
341,387,142607
340,409,143016
339,417,143433
338,389,143822
337,384,144206
336,425,144631
335,394,145025
334,389,145414
333,398,145812
332,406,146218
331,381,146599
330,374,146973
329,374,147347
328,368,147715
327,356,148071
326,370,148441
325,350,148791
324,404,149195
323,387,149582
322,387,149969
321,378,150347
320,373,150720
319,372,151092
318,383,151475
317,353,151828
316,364,152192
315,363,152555
314,341,152896
313,396,153292
312,329,153621
311,350,153971
310,371,154342
309,347,154689
308,393,155082
307,391,155473
306,348,155821
305,388,156209
304,338,156547
303,375,156922
302,394,157316
301,319,157635
300,340,157975
299,353,158328
298,324,158652
297,334,158986
296,344,159330
295,304,159634
294,304,159938
293,379,160317
292,322,160639
291,311,160950
290,342,161292
289,316,161608
288,297,161905
287,303,162208
286,334,162542
285,303,162845
284,300,163145
283,284,163429
282,278,163707
281,294,164001
280,285,164286
279,281,164567
278,295,164862
277,282,165144
276,254,165398
275,282,165680
274,258,165938
273,298,166236
272,261,166497
271,248,166745
270,268,167013
269,269,167282
268,261,167543
267,252,167795
266,230,168025
265,249,168274
264,227,168501
263,236,168737
262,229,168966
261,227,169193
260,214,169407
259,215,169622
258,232,169854
257,231,170085
256,256,170341
255,228,170569
254,213,170782
253,252,171034
252,207,171241
251,208,171449
250,200,171649
249,206,171855
248,168,172023
247,213,172236
246,193,172429
245,218,172647
244,195,172842
243,190,173032
242,190,173222
241,167,173389
240,192,173581
239,173,173754
238,179,173933
237,189,174122
236,166,174288
235,148,174436
234,170,174606
233,166,174772
232,153,174925
231,177,175102
230,176,175278
229,165,175443
228,163,175606
227,151,175757
226,170,175927
225,166,176093
224,171,176264
223,130,176394
222,157,176551
221,149,176700
220,147,176847
219,166,177013
218,132,177145
217,133,177278
216,142,177420
215,151,177571
214,118,177689
213,121,177810
212,122,177932
211,124,178056
210,119,178175
209,123,178298
208,128,178426
207,115,178541
206,129,178670
205,108,178778
204,107,178885
203,121,179006
202,100,179106
201,125,179231
200,101,179332
199,112,179444
198,107,179551
197,104,179655
196,102,179757
195,111,179868
194,112,179980
193,104,180084
192,96,180180
191,112,180292
190,103,180395
189,91,180486
188,94,180580
187,94,180674
186,90,180764
185,84,180848
184,82,180930
183,81,181011
182,82,181093
181,85,181178
180,89,181267
179,75,181342
178,82,181424
177,79,181503
176,67,181570
175,91,181661
174,80,181741
173,73,181814
172,65,181879
171,75,181954
170,73,182027
169,77,182104
168,71,182175
167,83,182258
166,64,182322
165,63,182385
164,71,182456
163,76,182532
162,61,182593
161,71,182664
160,68,182732
159,54,182786
158,64,182850
157,63,182913
156,75,182988
155,70,183058
154,48,183106
153,65,183171
152,69,183240
151,55,183295
150,69,183364
149,55,183419
148,65,183484
147,44,183528
146,46,183574
145,34,183608
144,55,183663
143,49,183712
142,58,183770
141,49,183819
140,53,183872
139,37,183909
138,56,183965
137,43,184008
136,51,184059
135,41,184100
134,49,184149
133,36,184185
132,43,184228
131,57,184285
130,42,184327
129,44,184371
128,28,184399
127,35,184434
126,31,184465
125,40,184505
124,36,184541
123,37,184578
122,33,184611
121,25,184636
120,19,184655
119,30,184685
118,26,184711
117,28,184739
116,22,184761
115,31,184792
114,39,184831
113,28,184859
112,30,184889
111,35,184924
110,21,184945
109,24,184969
108,26,184995
107,23,185018
106,25,185043
105,30,185073
104,20,185093
103,24,185117
102,20,185137
101,22,185159
100,25,185184
