分数,本段人数,累计人数
691,1,1
687,1,2
684,1,3
682,1,4
681,1,5
679,1,6
678,1,7
677,4,11
676,3,14
675,2,16
674,2,18
673,5,23
672,5,28
671,5,33
670,6,39
669,5,44
668,5,49
667,8,57
666,12,69
665,6,75
664,4,79
663,8,87
662,5,92
661,9,101
660,10,111
659,17,128
658,18,146
657,13,159
656,22,181
655,11,192
654,19,211
653,26,237
652,24,261
651,22,283
650,29,312
649,35,347
648,24,371
647,34,405
646,43,448
645,37,485
644,51,536
643,49,585
642,62,647
641,56,703
640,58,761
639,58,819
638,71,890
637,82,972
636,77,1049
635,81,1130
634,85,1215
633,94,1309
632,94,1403
631,109,1512
630,123,1635
629,93,1728
628,117,1845
627,125,1970
626,99,2069
625,114,2183
624,132,2315
623,146,2461
622,146,2607
621,175,2782
620,165,2947
619,183,3130
618,166,3296
617,196,3492
616,202,3694
615,210,3904
614,203,4107
613,223,4330
612,248,4578
611,238,4816
610,223,5039
609,270,5309
608,285,5594
607,292,5886
606,307,6193
605,287,6480
604,311,6791
603,335,7126
602,320,7446
601,345,7791
600,326,8117
599,371,8488
598,368,8856
597,355,9211
596,388,9599
595,416,10015
594,375,10390
593,420,10810
592,402,11212
591,427,11639
590,443,12082
589,464,12546
588,483,13029
587,429,13458
586,482,13940
585,484,14424
584,508,14932
583,552,15484
582,525,16009
581,528,16537
580,549,17086
579,528,17614
578,559,18173
577,571,18744
576,560,19304
575,584,19888
574,623,20511
573,589,21100
572,610,21710
571,627,22337
570,622,22959
569,619,23578
568,672,24250
567,706,24956
566,675,25631
565,677,26308
564,740,27048
563,688,27736
562,761,28497
561,699,29196
560,750,29946
559,790,30736
558,744,31480
557,772,32252
556,743,32995
555,783,33778
554,795,34573
553,770,35343
552,815,36158
551,788,36946
550,863,37809
549,915,38724
548,861,39585
547,892,40477
546,879,41356
545,835,42191
544,901,43092
543,863,43955
542,863,44818
541,887,45705
540,915,46620
539,944,47564
538,888,48452
537,905,49357
536,912,50269
535,913,51182
534,937,52119
533,958,53077
532,927,54004
531,990,54994
530,960,55954
529,962,56916
528,990,57906
527,943,58849
526,975,59824
525,1002,60826
524,1048,61874
523,1001,62875
522,993,63868
521,1040,64908
520,987,65895
519,1016,66911
518,1003,67914
517,1074,68988
516,952,69940
515,1043,70983
514,1014,71997
513,1066,73063
512,997,74060
511,1026,75086
510,1052,76138
509,1050,77188
508,1076,78264
507,996,79260
506,1068,80328
505,1047,81375
504,1038,82413
503,1016,83429
502,1028,84457
501,1066,85523
500,998,86521
499,1048,87569
498,1003,88572
497,972,89544
496,1017,90561
495,1062,91623
494,1041,92664
493,968,93632
492,1049,94681
491,1063,95744
490,984,96728
489,986,97714
488,1013,98727
487,1012,99739
486,1038,100777
485,989,101766
484,962,102728
483,981,103709
482,942,104651
481,1007,105658
480,968,106626
479,1001,107627
478,952,108579
477,912,109491
476,922,110413
475,935,111348
474,929,112277
473,889,113166
472,934,114100
471,884,114984
470,915,115899
469,938,116837
468,939,117776
467,848,118624
466,857,119481
465,914,120395
464,857,121252
463,826,122078
462,841,122919
461,804,123723
460,794,124517
459,838,125355
458,811,126166
457,844,127010
456,765,127775
455,753,128528
454,774,129302
453,719,130021
452,801,130822
451,739,131561
450,766,132327
449,694,133021
448,704,133725
447,734,134459
446,688,135147
445,672,135819
444,703,136522
443,642,137164
442,677,137841
441,611,138452
440,685,139137
439,600,139737
438,613,140350
437,570,140920
436,603,141523
435,591,142114
434,518,142632
433,527,143159
432,521,143680
431,510,144190
430,522,144712
429,508,145220
428,510,145730
427,480,146210
426,501,146711
425,447,147158
424,433,147591
423,471,148062
422,428,148490
421,476,148966
420,407,149373
419,425,149798
418,396,150194
417,404,150598
416,366,150964
415,314,151278
414,376,151654
413,385,152039
412,337,152376
411,351,152727
410,326,153053
409,343,153396
408,323,153719
407,331,154050
406,288,154338
405,320,154658
404,268,154926
403,274,155200
402,289,155489
401,256,155745
400,270,156015
399,252,156267
398,241,156508
397,203,156711
396,237,156948
395,238,157186
394,225,157411
393,216,157627
392,217,157844
391,188,158032
390,193,158225
389,197,158422
388,186,158608
387,162,158770
386,169,158939
385,168,159107
384,158,159265
383,149,159414
382,163,159577
381,156,159733
380,128,159861
379,157,160018
378,129,160147
377,136,160283
376,141,160424
375,122,160546
374,138,160684
373,120,160804
372,130,160934
371,131,161065
370,118,161183
369,98,161281
368,117,161398
367,104,161502
366,114,161616
365,96,161712
364,95,161807
363,113,161920
362,99,162019
361,111,162130
360,86,162216
359,85,162301
358,95,162396
357,86,162482
356,75,162557
355,75,162632
354,78,162710
353,88,162798
352,86,162884
351,73,162957
350,80,163037
349,63,163100
348,65,163165
347,82,163247
346,58,163305
345,67,163372
344,54,163426
343,56,163482
342,56,163538
341,55,163593
340,51,163644
339,48,163692
338,53,163745
337,53,163798
336,52,163850
335,65,163915
334,49,163964
333,42,164006
332,38,164044
331,55,164099
330,35,164134
329,43,164177
328,47,164224
327,41,164265
326,43,164308
325,39,164347
324,37,164384
323,39,164423
322,44,164467
321,48,164515
320,32,164547
319,28,164575
318,36,164611
317,29,164640
316,35,164675
315,32,164707
314,31,164738
313,34,164772
312,44,164816
311,41,164857
310,43,164900
309,30,164930
308,27,164957
307,36,164993
306,30,165023
305,31,165054
304,38,165092
303,24,165116
302,27,165143
301,28,165171
300,33,165204
299,23,165227
298,24,165251
297,22,165273
296,19,165292
295,17,165309
294,23,165332
293,15,165347
292,14,165361
291,28,165389
290,28,165417
289,22,165439
288,19,165458
287,25,165483
286,26,165509
285,25,165534
284,18,165552
283,27,165579
282,20,165599
281,15,165614
280,23,165637
279,17,165654
278,26,165680
277,10,165690
276,15,165705
275,21,165726
274,19,165745
273,22,165767
272,21,165788
271,13,165801
270,14,165815
269,13,165828
268,14,165842
267,19,165861
266,8,165869
265,13,165882
264,18,165900
263,14,165914
262,13,165927
261,7,165934
260,6,165940
259,12,165952
258,12,165964
257,9,165973
256,7,165980
255,12,165992
254,9,166001
253,15,166016
252,14,166030
251,11,166041
250,12,166053
249,13,166066
248,14,166080
247,6,166086
246,10,166096
245,11,166107
244,7,166114
243,12,166126
242,7,166133
241,9,166142
240,14,166156
239,5,166161
238,11,166172
237,15,166187
236,10,166197
235,5,166202
234,10,166212
233,13,166225
232,9,166234
231,7,166241
230,9,166250
229,11,166261
228,12,166273
227,2,166275
226,8,166283
225,3,166286
224,7,166293
223,8,166301
222,2,166303
221,6,166309
220,4,166313
