分数,本段人数,累计人数
703,1,1
698,1,2
694,1,3
692,2,5
689,2,7
688,3,10
687,2,12
686,3,15
684,3,18
683,2,20
682,3,23
681,2,25
680,4,29
679,5,34
678,4,38
677,6,44
676,3,47
675,4,51
674,11,62
673,5,67
672,9,76
671,3,79
670,9,88
669,12,100
668,10,110
667,17,127
666,17,144
665,17,161
664,14,175
663,17,192
662,13,205
661,13,218
660,19,237
659,27,264
658,24,288
657,23,311
656,25,336
655,47,383
654,33,416
653,36,452
652,36,488
651,36,524
650,37,561
649,38,599
648,44,643
647,66,709
646,52,761
645,62,823
644,63,886
643,79,965
642,63,1028
641,79,1107
640,68,1175
639,78,1253
638,93,1346
637,106,1452
636,97,1549
635,95,1644
634,110,1754
633,106,1860
632,113,1973
631,121,2094
630,118,2212
629,120,2332
628,126,2458
627,138,2596
626,153,2749
625,153,2902
624,160,3062
623,160,3222
622,137,3359
621,184,3543
620,173,3716
619,161,3877
618,171,4048
617,215,4263
616,189,4452
615,213,4665
614,188,4853
613,197,5050
612,208,5258
611,211,5469
610,231,5700
609,223,5923
608,239,6162
607,266,6428
606,271,6699
605,271,6970
604,269,7239
603,280,7519
602,284,7803
601,317,8120
600,297,8417
599,306,8723
598,323,9046
597,311,9357
596,316,9673
595,287,9960
594,316,10276
593,351,10627
592,385,11012
591,339,11351
590,376,11727
589,378,12105
588,366,12471
587,396,12867
586,405,13272
585,363,13635
584,408,14043
583,422,14465
582,423,14888
581,428,15316
580,436,15752
579,431,16183
578,426,16609
577,465,17074
576,495,17569
575,414,17983
574,460,18443
573,491,18934
572,482,19416
571,453,19869
570,504,20373
569,493,20866
568,573,21439
567,492,21931
566,502,22433
565,547,22980
564,516,23496
563,584,24080
562,581,24661
561,542,25203
560,602,25805
559,575,26380
558,612,26992
557,584,27576
556,600,28176
555,599,28775
554,599,29374
553,620,29994
552,625,30619
551,608,31227
550,627,31854
549,657,32511
548,613,33124
547,664,33788
546,667,34455
545,669,35124
544,658,35782
543,657,36439
542,686,37125
541,688,37813
540,726,38539
539,736,39275
538,713,39988
537,708,40696
536,712,41408
535,770,42178
534,708,42886
533,735,43621
532,807,44428
531,765,45193
530,772,45965
529,786,46751
528,773,47524
527,794,48318
526,816,49134
525,789,49923
524,798,50721
523,797,51518
522,835,52353
521,760,53113
520,834,53947
519,782,54729
518,865,55594
517,842,56436
516,857,57293
515,851,58144
514,887,59031
513,891,59922
512,944,60866
511,902,61768
510,877,62645
509,883,63528
508,912,64440
507,889,65329
506,876,66205
505,939,67144
504,948,68092
503,922,69014
502,909,69923
501,959,70882
500,959,71841
499,974,72815
498,962,73777
497,958,74735
496,1024,75759
495,989,76748
494,979,77727
493,1027,78754
492,968,79722
491,980,80702
490,994,81696
489,999,82695
488,1034,83729
487,1024,84753
486,963,85716
485,970,86686
484,1103,87789
483,989,88778
482,1000,89778
481,1127,90905
480,1024,91929
479,1004,92933
478,1066,93999
477,1065,95064
476,1030,96094
475,1043,97137
474,1069,98206
473,1108,99314
472,1101,100415
471,1052,101467
470,1085,102552
469,1074,103626
468,1099,104725
467,1133,105858
466,1089,106947
465,1032,107979
464,1095,109074
463,1047,110121
462,1137,111258
461,1097,112355
460,1134,113489
459,1077,114566
458,1137,115703
457,1120,116823
456,1160,117983
455,1145,119128
454,1106,120234
453,1147,121381
452,1097,122478
451,1115,123593
450,1079,124672
449,1106,125778
448,1069,126847
447,1098,127945
446,1088,129033
445,1038,130071
444,1079,131150
443,1092,132242
442,1001,133243
441,1084,134327
440,1148,135475
439,1081,136556
438,1145,137701
437,1032,138733
436,1106,139839
435,1057,140896
434,1055,141951
433,1056,143007
432,1068,144075
431,1065,145140
430,1092,146232
429,985,147217
428,1056,148273
427,1033,149306
426,1051,150357
425,1046,151403
424,963,152366
423,1016,153382
422,1004,154386
421,1010,155396
420,1009,156405
419,1022,157427
418,1073,158500
417,950,159450
416,950,160400
415,977,161377
414,984,162361
413,1025,163386
412,922,164308
411,951,165259
410,997,166256
409,892,167148
408,890,168038
407,966,169004
406,887,169891
405,881,170772
404,906,171678
403,885,172563
402,853,173416
401,896,174312
400,908,175220
399,884,176104
398,892,176996
397,873,177869
396,851,178720
395,834,179554
394,868,180422
393,852,181274
392,833,182107
391,832,182939
390,843,183782
389,854,184636
388,865,185501
387,801,186302
386,737,187039
385,800,187839
384,832,188671
383,753,189424
382,764,190188
381,796,190984
380,759,191743
379,692,192435
378,693,193128
377,745,193873
376,741,194614
375,726,195340
374,716,196056
373,739,196795
372,689,197484
371,712,198196
370,749,198945
369,679,199624
