分数,本段人数,累计人数
675,1,1
670,1,2
665,1,3
663,1,4
660,1,5
657,1,6
654,2,8
653,1,9
652,2,11
651,2,13
650,2,15
649,2,17
648,4,21
647,7,28
646,2,30
645,3,33
644,2,35
643,4,39
642,1,40
641,6,46
640,8,54
639,5,59
638,9,68
637,10,78
636,7,85
635,8,93
634,8,101
633,9,110
632,8,118
631,11,129
630,8,137
629,15,152
628,25,177
627,10,187
626,13,200
625,31,231
624,14,245
623,14,259
622,24,283
621,25,308
620,20,328
619,17,345
618,33,378
617,29,407
616,27,434
615,24,458
614,29,487
613,34,521
612,33,554
611,34,588
610,40,628
609,41,669
608,51,720
607,39,759
606,45,804
605,79,883
604,63,946
603,50,996
602,55,1051
601,67,1118
600,61,1179
599,81,1260
598,71,1331
597,84,1415
596,78,1493
595,80,1573
594,93,1666
593,84,1750
592,103,1853
591,126,1979
590,118,2097
589,106,2203
588,131,2334
587,118,2452
586,120,2572
585,121,2693
584,143,2836
583,161,2997
582,141,3138
581,156,3294
580,157,3451
579,158,3609
578,174,3783
577,175,3958
576,191,4149
575,190,4339
574,176,4515
573,198,4713
572,221,4934
571,225,5159
570,214,5373
569,244,5617
568,213,5830
567,269,6099
566,253,6352
565,273,6625
564,277,6902
563,255,7157
562,307,7464
561,285,7749
560,306,8055
559,324,8379
558,308,8687
557,352,9039
556,335,9374
555,347,9721
554,362,10083
553,390,10473
552,359,10832
551,366,11198
550,408,11606
549,416,12022
548,430,12452
547,440,12892
546,462,13354
545,429,13783
544,497,14280
543,463,14743
542,461,15204
541,475,15679
540,503,16182
539,495,16677
538,533,17210
537,489,17699
536,533,18232
535,560,18792
534,583,19375
533,563,19938
532,540,20478
531,583,21061
530,574,21635
529,607,22242
528,590,22832
527,600,23432
526,643,24075
525,620,24695
524,627,25322
523,638,25960
522,629,26589
521,675,27264
520,679,27943
519,652,28595
518,688,29283
517,736,30019
516,759,30778
515,727,31505
514,763,32268
513,730,32998
512,820,33818
511,813,34631
510,800,35431
509,782,36213
508,756,36969
507,798,37767
506,825,38592
505,822,39414
504,822,40236
503,773,41009
502,856,41865
501,875,42740
500,906,43646
499,890,44536
498,866,45402
497,889,46291
496,914,47205
495,908,48113
494,885,48998
493,919,49917
492,903,50820
491,968,51788
490,904,52692
489,938,53630
488,1016,54646
487,970,55616
486,949,56565
485,1033,57598
484,963,58561
483,1022,59583
482,980,60563
481,1005,61568
480,1031,62599
479,980,63579
478,1057,64636
477,1041,65677
476,1062,66739
475,1001,67740
474,1053,68793
473,1053,69846
472,1054,70900
471,1040,71940
470,1030,72970
469,1092,74062
