分数,本段人数,累计人数
599,102,102
598,4,106
597,6,112
596,4,116
595,13,129
594,5,134
593,6,140
592,6,146
591,4,150
590,7,157
589,12,169
588,10,179
587,16,195
586,9,204
585,9,213
584,10,223
583,14,237
582,8,245
581,10,255
580,7,262
579,10,272
578,14,286
577,9,295
576,16,311
575,14,325
574,15,340
573,16,356
572,11,367
571,14,381
570,16,397
569,15,412
568,19,431
567,18,449
566,15,464
565,22,486
564,14,500
563,18,518
562,12,530
561,15,545
560,14,559
559,15,574
558,11,585
557,25,610
556,17,627
555,21,648
554,23,671
553,16,687
552,28,715
551,21,736
550,20,756
549,25,781
548,29,810
547,28,838
546,26,864
545,22,886
544,26,912
543,22,934
542,29,963
541,29,992
540,35,1027
539,42,1069
538,31,1100
537,32,1132
536,35,1167
535,43,1210
534,39,1249
533,33,1282
532,36,1318
531,42,1360
530,30,1390
529,47,1437
528,31,1468
527,40,1508
526,32,1540
525,37,1577
524,50,1627
523,36,1663
522,32,1695
521,50,1745
520,45,1790
519,51,1841
518,51,1892
517,49,1941
516,61,2002
515,44,2046
514,55,2101
513,58,2159
512,43,2202
511,67,2269
510,54,2323
509,61,2384
508,64,2448
507,56,2504
506,57,2561
505,56,2617
504,59,2676
503,74,2750
502,59,2809
501,69,2878
500,61,2939
499,79,3018
498,68,3086
497,67,3153
496,69,3222
495,64,3286
494,81,3367
493,75,3442
492,77,3519
491,74,3593
490,77,3670
489,69,3739
488,71,3810
487,56,3866
486,80,3946
485,81,4027
484,85,4112
483,77,4189
482,82,4271
481,77,4348
480,85,4433
479,86,4519
478,95,4614
477,85,4699
476,84,4783
475,79,4862
474,94,4956
473,90,5046
472,85,5131
471,105,5236
470,90,5326
469,110,5436
468,95,5531
467,100,5631
466,98,5729
465,91,5820
464,101,5921
463,97,6018
462,91,6109
461,95,6204
460,105,6309
459,111,6420
458,92,6512
457,87,6599
456,104,6703
455,104,6807
454,107,6914
453,97,7011
452,110,7121
451,101,7222
450,124,7346
449,102,7448
448,107,7555
447,120,7675
446,122,7797
445,94,7891
444,129,8020
443,125,8145
442,134,8279
441,115,8394
440,129,8523
439,122,8645
438,126,8771
437,117,8888
436,115,9003
435,109,9112
434,119,9231
433,130,9361
432,135,9496
431,144,9640
430,130,9770
429,134,9904
428,139,10043
427,108,10151
426,118,10269
425,140,10409
424,116,10525
423,141,10666
422,148,10814
421,133,10947
420,132,11079
419,133,11212
418,148,11360
417,136,11496
416,104,11600
415,146,11746
414,147,11893
413,149,12042
412,157,12199
411,133,12332
410,148,12480
409,134,12614
408,145,12759
407,138,12897
