score,count,cumulative
720,0,0
719,0,0
718,0,0
717,0,0
716,0,0
715,0,0
714,0,0
713,0,0
712,0,0
711,0,0
710,0,0
709,0,0
708,0,0
707,0,0
706,0,0
705,0,0
704,0,0
703,0,0
702,0,0
701,0,0
700,0,0
699,0,0
698,0,0
697,0,0
696,0,0
695,0,0
694,0,0
693,0,0
692,0,0
691,0,0
690,0,0
689,0,0
688,0,0
687,0,0
686,0,0
685,0,0
684,0,0
683,0,0
682,0,0
681,0,0
680,0,0
679,0,0
678,0,0
677,0,0
676,0,0
675,0,0
674,0,0
673,0,0
672,0,0
671,0,0
670,0,0
669,0,0
668,0,0
667,0,0
666,0,0
665,0,0
664,0,0
663,0,0
662,0,0
661,0,0
660,0,0
659,0,0
658,0,0
657,0,0
656,0,0
655,0,0
654,0,0
653,0,0
652,0,0
651,0,0
650,0,0
649,0,0
648,0,0
647,0,0
646,0,0
645,0,0
644,0,0
643,10,10
642,10,20
630,2,22
629,2,24
628,2,26
627,1,27
626,1,28
625,3,31
624,1,32
623,1,33
622,0,33
621,5,38
620,3,41
619,5,46
618,5,51
617,2,53
616,2,55
615,1,56
614,2,58
613,1,59
612,2,61
611,5,66
610,1,67
609,5,72
608,0,72
607,2,74
606,1,75
605,2,77
604,4,81
603,6,87
602,4,91
601,6,97
600,4,101
599,4,105
598,12,117
597,10,127
596,4,131
595,6,137
594,5,142
593,4,146
592,3,149
591,7,156
590,6,162
589,9,171
588,15,186
587,5,191
586,6,197
585,11,208
584,11,219
583,7,226
582,6,232
581,14,246
580,8,254
579,7,261
578,16,277
577,9,286
576,7,293
575,8,301
574,10,311
573,6,317
572,8,325
571,6,331
570,9,340
569,12,352
568,11,363
567,19,382
566,16,398
565,11,409
564,7,416
563,13,429
562,12,441
561,13,454
560,22,476
559,12,488
558,12,500
557,6,506
556,12,518
555,15,533
554,17,550
553,15,565
552,20,585
551,16,601
550,21,622
549,11,633
548,20,653
547,15,668
546,18,686
545,13,699
544,22,721
543,20,741
542,27,768
541,22,790
540,18,808
539,17,825
538,31,856
537,17,873
536,20,893
535,20,913
534,25,938
533,26,964
532,22,986
531,19,1005
530,22,1027
529,24,1051
528,13,1064
527,32,1096
526,20,1116
525,22,1138
524,27,1165
523,22,1187
522,28,1215
521,27,1242
520,22,1264
519,34,1298
518,32,1330
517,33,1363
516,26,1389
515,29,1418
514,36,1454
513,21,1475
512,33,1508
511,27,1535
510,34,1569
509,37,1606
508,34,1640
507,36,1676
506,30,1706
505,28,1734
504,24,1758
503,36,1794
502,39,1833
501,25,1858
500,35,1893
499,44,1937
498,38,1975
497,39,2014
496,41,2055
495,50,2105
494,43,2148
493,25,2173
492,47,2220
491,46,2266
490,44,2310
489,43,2353
488,29,2382
487,42,2424
486,46,2470
485,28,2498
484,32,2530
483,45,2575
482,36,2611
481,47,2658
480,33,2691
479,28,2719
478,36,2755
477,53,2808
476,44,2852
475,38,2890
474,51,2941
473,38,2979
472,37,3016
471,52,3068
470,43,3111
469,50,3161
468,54,3215
467,58,3273
466,53,3326
465,45,3371
464,48,3419
463,48,3467
462,56,3523
461,57,3580
460,52,3632
459,43,3675
458,73,3748
457,65,3813
456,58,3871
455,56,3927
454,58,3985
453,60,4045
452,57,4102
451,68,4170
450,71,4241
449,61,4302
448,57,4359
447,76,4435
446,57,4492
445,74,4566
444,69,4635
443,81,4716
442,66,4782
441,69,4851
440,72,4923
439,85,5008
438,72,5080
437,78,5158
436,79,5237
435,78,5315
434,71,5386
433,75,5461
432,62,5523
431,79,5602
430,77,5679
429,71,5750
428,74,5824
427,86,5910
426,85,5995
425,78,6073
424,76,6149
423,63,6212
422,110,6322
421,91,6413
420,81,6494
419,109,6603
418,83,6686
417,102,6788
416,77,6865
415,84,6949
414,94,7043
413,90,7133
412,77,7210
411,108,7318
410,104,7422
409,90,7512
408,106,7618
407,107,7725
406,119,7844
405,84,7928
404,93,8021
403,92,8113
402,104,8217
401,97,8314
400,108,8422
399,96,8518
398,110,8628
397,94,8722
396,93,8815
395,107,8922
394,97,9019
393,116,9135
392,107,9242
391,84,9326
390,105,9431
389,87,9518
388,113,9631
387,109,9740
386,78,9818
385,110,9928
384,107,10035
383,131,10166
382,132,10298
381,128,10426
380,111,10537
379,122,10659
378,101,10760
377,108,10868
376,102,10970
375,115,11085
374,115,11200
373,120,11320
372,117,11437
371,124,11561
370,124,11685
369,107,11792
368,124,11916
367,134,12050
366,121,12171
365,132,12303
364,110,12413
363,117,12530
362,126,12656
361,112,12768
360,141,12909
359,118,13027
358,140,13167
357,134,13301
356,109,13410
355,116,13526
354,142,13668
353,112,13780
352,128,13908
351,126,14034
350,146,14180
349,120,14300
348,160,14460
347,131,14591
346,147,14738
345,154,14892
344,139,15031
343,145,15176
342,118,15294
341,127,15421
340,143,15564
339,141,15705
338,146,15851
337,145,15996
336,130,16126
335,139,16265
334,165,16430
333,136,16566
332,136,16702
331,123,16825
330,136,16961
329,143,17104
328,139,17243
327,168,17411
326,155,17566
325,133,17699
324,140,17839
323,145,17984
322,141,18125
321,135,18260
320,176,18436
319,135,18571
318,125,18696
317,148,18844
316,129,18973
315,135,19108
314,162,19270
313,142,19412
312,139,19551
311,132,19683
310,124,19807
309,121,19928
308,146,20074
307,155,20229
306,135,20364
305,128,20492
304,133,20625
303,134,20759
302,130,20889
301,152,21041
300,121,21162
299,124,21286
298,151,21437
297,140,21577
296,120,21697
295,130,21827
294,149,21976
293,147,22123
292,133,22256
291,141,22397
290,135,22532
289,131,22663
288,127,22790
287,150,22940
286,135,23075
285,128,23203
284,130,23333
283,138,23471
282,120,23591
281,117,23708
280,113,23821
279,111,23932
278,155,24087
277,134,24221
276,114,24335
275,121,24456
274,112,24568
273,131,24699
272,114,24813
271,131,24944
270,110,25054
269,125,25179
268,114,25293
267,103,25396
266,116,25512
265,105,25617
264,113,25730
263,108,25838
262,118,25956
261,119,26075
260,91,26166
259,103,26269
258,114,26383
257,108,26491
256,98,26589
255,75,26664
254,98,26762
253,106,26868
252,94,26962
251,74,27036
250,105,27141
249,87,27228
248,98,27326
247,71,27397
246,71,27468
245,78,27546
244,66,27612
243,83,27695
242,86,27781
241,85,27866
240,83,27949
239,81,28030
238,77,28107
237,56,28163
236,71,28234
235,77,28311
234,63,28374
233,73,28447
232,74,28521
231,73,28594
230,72,28666
229,59,28725
228,61,28786
227,62,28848
226,59,28907
225,61,28968
224,61,29029
223,60,29089
222,41,29130
221,51,29181
220,43,29224
219,42,29266
218,37,29303
217,41,29344
216,40,29384
215,36,29420
214,43,29463
213,47,29510
212,39,29549
211,34,29583
210,29,29612
209,31,29643
208,33,29676
207,32,29708
206,29,29737
205,37,29774
204,26,29800
203,29,29829
202,24,29853
201,30,29883
200,31,29914
199,23,29937
198,24,29961
197,21,29982
196,9,29991
195,17,30008
194,22,30030
193,15,30045
