分数,本段人数,累计人数
696,5,50
695,11,61
694,18,79
693,25,104
692,10,114
691,19,133
690,19,152
689,14,166
688,16,182
687,27,209
686,19,228
685,25,253
684,19,272
683,24,296
682,28,324
681,38,362
680,36,398
679,40,438
678,44,482
677,41,523
676,48,571
675,49,620
674,62,682
673,62,744
672,74,818
671,54,872
670,72,944
669,84,1028
668,70,1098
667,74,1172
666,70,1242
665,88,1330
664,97,1427
663,107,1534
662,115,1649
661,103,1752
660,131,1883
659,114,1997
658,136,2133
657,157,2290
656,150,2440
655,138,2578
654,155,2733
653,147,2880
652,164,3044
651,177,3221
650,165,3386
649,179,3565
648,161,3726
647,191,3917
646,201,4118
645,195,4313
644,201,4514
643,231,4745
642,212,4957
641,241,5198
640,231,5429
639,265,5694
638,273,5967
637,254,6221
636,255,6476
635,293,6769
634,294,7063
633,278,7341
632,290,7631
631,294,7925
630,332,8257
629,316,8573
628,287,8860
627,347,9207
626,365,9572
625,364,9936
624,359,10295
623,391,10686
622,387,11073
621,396,11469
620,406,11875
619,440,12315
618,437,12752
617,430,13182
616,421,13603
615,492,14095
614,474,14569
613,431,15000
612,500,15500
611,513,16013
610,502,16515
609,540,17055
608,550,17605
607,553,18158
606,555,18713
605,576,19289
604,656,19945
603,623,20568
602,631,21199
601,659,21858
600,690,22548
599,653,23201
598,688,23889
597,706,24595
596,705,25300
595,745,26045
594,733,26778
593,749,27527
592,812,28339
591,810,29149
590,782,29931
589,793,30724
588,791,31515
587,867,32382
586,845,33227
585,889,34116
584,883,34999
583,899,35898
582,967,36865
581,951,37816
580,979,38795
579,960,39755
578,972,40727
577,1030,41757
576,1055,42812
575,1070,43882
574,1054,44936
573,1145,46081
572,1083,47164
571,1145,48309
570,1101,49410
569,1109,50519
568,1126,51645
567,1271,52916
566,1231,54147
565,1235,55382
564,1285,56667
563,1288,57955
562,1229,59184
561,1316,60500
560,1368,61868
559,1366,63234
558,1322,64556
557,1386,65942
556,1461,67403
555,1458,68861
554,1465,70326
553,1529,71855
552,1560,73415
551,1482,74897
550,1638,76535
549,1574,78109
548,1649,79758
547,1667,81425
546,1668,83093
545,1688,84781
544,1652,86433
543,1695,88128
542,1744,89872
541,1755,91627
540,1747,93374
539,1788,95162
538,1827,96989
537,1868,98857
536,1865,100722
535,1879,102601
534,1920,104521
533,1903,106424
532,1962,108386
531,1891,110277
530,2029,112306
529,2036,114342
528,2097,116439
527,2049,118488
526,2075,120563
525,2103,122666
524,2191,124857
523,2083,126940
522,2098,129038
521,2193,131231
520,2138,133369
519,2182,135551
518,2241,137792
517,2249,140041
516,2302,142343
515,2333,144676
514,2294,146970
513,2330,149300
512,2237,151537
511,2292,153829
510,2310,156139
509,2345,158484
508,2387,160871
507,2397,163268
506,2390,165658
505,2424,168082
504,2411,170493
503,2426,172919
502,2408,175327
501,2427,177754
500,2478,180232
499,2472,182704
498,2373,185077
497,2554,187631
496,2492,190123
495,2473,192596
494,2526,195122
493,2636,197758
492,2557,200315
491,2567,202882
490,2505,205387
489,2499,207886
488,2569,210455
487,2466,212921
486,2554,215475
485,2512,217987
484,2545,220532
483,2541,223073
482,2535,225608
481,2522,228130
480,2558,230688
479,2519,233207
478,2611,235818
477,2575,238393
476,2449,240842
475,2496,243338
474,2520,245858
473,2559,248417
472,2527,250944
471,2335,253279
470,2502,255781
469,2442,258223
468,2500,260723
467,2567,263290
466,2465,265755
465,2504,268259
464,2510,270769
463,2494,273263
462,2444,275707
461,2428,278135
460,2454,280589
459,2464,283053
458,2433,285486
457,2530,288016
456,2383,290399
455,2335,292734
454,2402,295136
453,2410,297546
452,2404,299950
451,2349,302299
450,2391,304690
449,2361,307051
448,2445,309496
447,2366,311862
446,2365,314227
445,2370,316597
444,2338,318935
443,2414,321349
442,2308,323657
441,2271,325928
440,2201,328129
439,2314,330443
438,2363,332806
437,2322,335128
436,2276,337404
435,2212,339616
434,2263,341879
433,2120,343999
432,2173,346172
431,2230,348402
430,2365,350767
429,2228,352995
428,2237,355232
427,2163,357395
426,2143,359538
425,2218,361756
424,2193,363949
423,2205,366154
422,2149,368303
421,2173,370476
420,2154,372630
419,2140,374770
418,2155,376925
417,2172,379097
416,2131,381228
415,2180,383408
414,2107,385515
413,2111,387626
412,2123,389749
411,2046,391795
410,2122,393917
409,2059,395976
408,2136,398112
407,2024,400136
406,2054,402190
405,2027,404217
404,2021,406238
403,2056,408294
402,2018,410312
401,1966,412278
400,2136,414414
399,2003,416417
398,2000,418417
397,2051,420468
396,2126,422594
395,2054,424648
394,2006,426654
393,1983,428637
392,1963,430600
391,2041,432641
390,1944,434585
389,1992,436577
388,1977,438554
387,2012,440566
386,2038,442604
385,1985,444589
384,1974,446563
383,1981,448544
382,1966,450510
381,1938,452448
380,1984,454432
379,1867,456299
378,1939,458238
377,1907,460145
376,1955,462100
375,1967,464067
374,1993,466060
373,1886,467946
372,1922,469868
371,1920,471788
370,1972,473760
369,1933,475693
368,1861,477554
367,1868,479422
366,1929,481351
365,1963,483314
364,1876,485190
363,1980,487170
362,1911,489081
361,1908,490989
360,1918,492907
359,1825,494732
358,1815,496547
357,1752,498299
356,1836,500135
355,1809,501944
354,1820,503764
353,1870,505634
352,1869,507503
351,1834,509337
350,1835,511172
349,1870,513042
348,1815,514857
347,1794,516651
346,1811,518462
345,1739,520201
344,1720,521921
343,1740,523661
342,1718,525379
341,1775,527154
340,1703,528857
339,1627,530484
338,1724,532208
337,1754,533962
336,1749,535711
335,1720,537431
334,1734,539165
333,1672,540837
332,1639,542476
331,1700,544176
330,1618,545794
329,1699,547493
328,1674,549167
327,1606,550773
326,1646,552419
325,1615,554034
324,1551,555585
323,1631,557216
322,1571,558787
321,1564,560351
320,1564,561915
319,1529,563444
318,1558,565002
317,1570,566572
316,1473,568045
315,1497,569542
314,1511,571053
313,1446,572499
312,1462,573961
311,1510,575471
310,1417,576888
309,1381,578269
308,1368,579637
307,1378,581015
306,1435,582450
305,1423,583873
304,1349,585222
303,1404,586626
302,1336,587962
301,1274,589236
300,1308,590544
299,1308,591852
298,1322,593174
297,1362,594536
296,1318,595854
295,1225,597079
294,1258,598337
293,1211,599548
292,1179,600727
291,1237,601964
290,1243,603207
289,1167,604374
288,1190,605564
287,1191,606755
286,1158,607913
285,1136,609049
284,1131,610180
283,1095,611275
282,1111,612386
281,1092,613478
280,1092,614570
279,1090,615660
278,1111,616771
277,992,617763
276,1010,618773
275,1099,619872
274,987,620859
273,992,621851
272,988,622839
271,953,623792
270,996,624788
269,994,625782
268,896,626678
267,928,627606
266,880,628486
265,923,629409
264,856,630265
263,847,631112
262,879,631991
261,802,632793
260,846,633639
259,783,634422
258,801,635223
257,813,636036
256,770,636806
255,750,637556
254,722,638278
253,741,639019
252,745,639764
251,707,640471
250,689,641160
249,662,641822
248,706,642528
247,677,643205
246,643,643848
245,645,644493
244,607,645100
243,607,645707
242,616,646323
241,579,646902
240,550,647452
239,555,648007
238,542,648549
237,537,649086
236,531,649617
235,525,650142
234,505,650647
233,470,651117
232,470,651587
231,469,652056
230,453,652509
229,450,652959
228,422,653381
227,410,653791
226,381,654172
225,417,654589
224,410,654999
223,402,655401
222,385,655786
221,388,656174
220,369,656543
219,333,656876
218,332,657208
217,299,657507
216,328,657835
215,309,658144
214,314,658458
213,286,658744
212,248,658992
211,263,659255
210,254,659509
209,267,659776
208,241,660017
207,230,660247
206,208,660455
205,228,660683
204,217,660900
203,177,661077
202,207,661284
201,200,661484
200,187,661671
199,175,661846
198,150,661996
197,169,662165
196,158,662323
195,154,662477
194,133,662610
193,142,662752
192,139,662891
191,123,663014
190,129,663143
189,123,663266
188,126,663392
187,118,663510
186,108,663618
185,89,663707
184,108,663815
183,102,663917
182,80,663997
181,94,664091
180,113,664204
179,87,664291
178,75,664366
177,77,664443
176,54,664497
175,75,664572
174,69,664641
173,77,664718
172,65,664783
171,77,664860
170,60,664920
169,60,664980
168,67,665047
167,61,665108
166,69,665177
165,65,665242
164,52,665294
163,42,665336
162,55,665391
161,61,665452
160,48,665500
159,52,665552
158,53,665605
157,45,665650
156,55,665705
155,31,665736
154,47,665783
153,63,665846
152,60,665906
151,56,665962
150,38,666000
