分数,本段人数,累计人数
666,1,1
662,1,2
654,2,4
650,1,5
649,6,11
648,2,13
647,5,18
646,2,20
645,3,23
644,2,25
643,4,29
642,4,33
641,8,41
640,8,49
639,7,56
638,6,62
637,10,72
636,11,83
635,11,94
634,22,116
633,17,133
632,24,157
631,17,174
630,15,189
629,25,214
628,23,237
627,29,266
626,21,287
625,38,325
624,30,355
623,42,397
622,42,439
621,40,479
620,53,532
619,43,575
618,44,619
617,58,677
616,62,739
615,51,790
614,56,846
613,62,908
612,64,972
611,61,1033
610,76,1109
609,80,1189
608,77,1266
607,93,1359
606,82,1441
605,83,1524
604,83,1607
603,113,1720
602,93,1813
601,103,1916
600,97,2013
599,112,2125
598,100,2225
597,125,2350
596,128,2478
595,129,2607
594,126,2733
593,142,2875
592,137,3012
591,144,3156
590,144,3300
589,148,3448
588,138,3586
587,146,3732
586,157,3889
585,173,4062
584,177,4239
583,177,4416
582,186,4602
581,175,4777
580,204,4981
579,181,5162
578,229,5391
577,243,5634
576,239,5873
575,214,6087
574,222,6309
573,282,6591
572,256,6847
571,273,7120
570,257,7377
569,266,7643
568,288,7931
567,290,8221
566,251,8472
565,278,8750
564,277,9027
563,304,9331
562,330,9661
561,333,9994
560,349,10343
559,347,10690
558,379,11069
557,332,11401
556,383,11784
555,402,12186
554,353,12539
553,382,12921
552,407,13328
551,428,13756
550,395,14151
549,431,14582
548,463,15045
547,415,15460
546,440,15900
545,453,16353
544,458,16811
543,494,17305
542,498,17803
541,475,18278
540,526,18804
539,518,19322
538,496,19818
537,563,20381
536,498,20879
535,519,21398
534,545,21943
533,558,22501
532,576,23077
531,595,23672
530,570,24242
529,591,24833
528,576,25409
527,605,26014
526,614,26628
525,645,27273
524,665,27938
523,633,28571
522,696,29267
521,666,29933
520,707,30640
519,685,31325
518,697,32022
517,708,32730
516,711,33441
515,737,34178
514,766,34944
513,762,35706
512,745,36451
511,755,37206
510,791,37997
509,737,38734
508,758,39492
507,777,40269
506,826,41095
505,740,41835
504,769,42604
503,788,43392
502,818,44210
501,837,45047
500,869,45916
499,825,46741
498,773,47514
497,833,48347
496,852,49199
495,880,50079
494,836,50915
493,825,51740
492,825,52565
491,845,53410
490,756,54166
489,813,54979
488,806,55785
487,876,56661
486,838,57499
485,847,58346
484,841,59187
483,901,60088
482,881,60969
481,836,61805
480,780,62585
479,814,63399
478,801,64200
477,835,65035
476,804,65839
475,869,66708
474,845,67553
473,844,68397
472,868,69265
471,812,70077
470,834,70911
469,820,71731
468,827,72558
467,887,73445
466,810,74255
465,811,75066
464,747,75813
463,792,76605
462,815,77420
461,778,78198
460,806,79004
459,810,79814
458,808,80622
457,779,81401
456,741,82142
455,754,82896
454,736,83632
453,730,84362
452,764,85126
451,732,85858
450,769,86627
449,719,87346
448,776,88122
447,726,88848
446,738,89586
445,725,90311
444,716,91027
443,734,91761
442,751,92512
441,731,93243
440,722,93965
439,725,94690
438,672,95362
437,681,96043
436,741,96784
435,723,97507
434,686,98193
433,697,98890
432,656,99546
431,743,100289
430,733,101022
429,652,101674
428,708,102382
427,649,103031
426,637,103668
425,705,104373
424,620,104993
423,692,105685
422,677,106362
421,619,106981
420,637,107618
419,659,108277
418,679,108956
417,695,109651
416,652,110303
415,700,111003
414,714,111717
413,635,112352
412,672,113024
411,621,113645
410,642,114287
409,631,114918
408,661,115579
407,673,116252
406,613,116865
405,656,117521
404,617,118138
403,624,118762
402,670,119432
401,612,120044
400,673,120717
399,668,121385
398,661,122046
397,589,122635
396,664,123299
395,616,123915
394,627,124542
393,630,125172
392,640,125812
391,657,126469
390,673,127142
389,652,127794
388,633,128427
387,618,129045
386,650,129695
385,646,130341
384,625,130966
383,673,131639
382,602,132241
381,643,132884
380,686,133570
379,615,134185
378,675,134860
377,657,135517
376,613,136130
375,629,136759
374,628,137387
373,642,138029
372,633,138662
371,626,139288
370,617,139905
369,591,140496
368,639,141135
367,620,141755
366,581,142336
365,605,142941
364,601,143542
363,586,144128
362,595,144723
361,592,145315
360,614,145929
359,556,146485
358,640,147125
357,587,147712
356,569,148281
355,562,148843
354,563,149406
353,572,149978
352,576,150554
351,578,151132
350,549,151681
349,589,152270
348,580,152850
347,577,153427
346,550,153977
345,526,154503
344,577,155080
343,561,155641
342,596,156237
341,522,156759
340,554,157313
339,521,157834
338,519,158353
337,536,158889
336,510,159399
335,518,159917
334,541,160458
333,525,160983
332,528,161511
331,473,161984
330,519,162503
329,465,162968
328,503,163471
327,500,163971
326,526,164497
325,455,164952
324,435,165387
323,460,165847
322,487,166334
321,451,166785
320,452,167237
319,474,167711
318,468,168179
317,441,168620
316,426,169046
315,428,169474
314,467,169941
313,437,170378
312,421,170799
311,442,171241
310,438,171679
309,439,172118
308,409,172527
307,363,172890
306,411,173301
305,424,173725
304,369,174094
303,393,174487
302,409,174896
301,405,175301
300,427,175728
299,394,176122
298,400,176522
297,382,176904
296,388,177292
295,354,177646
294,372,178018
293,349,178367
292,386,178753
291,365,179118
290,384,179502
289,339,179841
288,355,180196
287,327,180523
286,315,180838
285,359,181197
284,300,181497
283,309,181806
282,324,182130
281,301,182431
280,316,182747
279,335,183082
278,311,183393
277,316,183709
276,325,184034
275,329,184363
274,281,184644
273,295,184939
