分数,本段人数,累计人数
686,1,1
675,2,3
674,3,6
672,1,7
671,1,8
670,1,9
669,2,11
656,50,50
655,5,55
654,5,60
653,5,65
652,12,77
651,6,83
650,7,90
649,10,100
648,12,112
647,8,120
646,12,132
645,13,145
644,14,159
643,11,170
642,14,184
641,17,201
640,20,221
639,15,236
638,20,256
637,18,274
636,23,297
635,21,318
634,29,347
633,27,374
632,19,393
631,16,409
630,19,428
629,18,446
628,21,467
627,23,490
626,20,510
625,37,547
624,25,572
623,30,602
622,34,636
621,34,670
620,39,709
619,35,744
618,42,786
617,36,822
616,54,876
615,35,911
614,43,954
613,62,1016
612,50,1066
611,53,1119
610,46,1165
609,62,1227
608,60,1287
607,51,1338
606,51,1389
605,62,1451
604,66,1517
603,73,1590
602,61,1651
601,65,1716
600,53,1769
599,75,1844
598,89,1933
597,70,2003
596,72,2075
595,85,2160
594,82,2242
593,78,2320
592,81,2401
591,80,2481
590,94,2575
589,83,2658
588,95,2753
587,91,2844
586,97,2941
585,101,3042
584,99,3141
583,92,3233
582,108,3341
581,95,3436
580,89,3525
579,96,3621
578,107,3728
577,105,3833
576,116,3949
575,125,4074
574,112,4186
573,105,4291
572,111,4402
571,119,4521
570,122,4643
569,144,4787
568,114,4901
567,109,5010
566,115,5125
565,125,5250
564,140,5390
563,151,5541
562,140,5681
561,163,5844
560,136,5980
559,138,6118
558,151,6269
557,169,6438
556,138,6576
555,147,6723
554,164,6887
553,167,7054
552,152,7206
551,170,7376
550,182,7558
549,176,7734
548,185,7919
547,161,8080
546,168,8248
545,174,8422
544,173,8595
543,183,8778
542,177,8955
541,180,9135
540,167,9302
539,194,9496
538,207,9703
537,195,9898
536,223,10121
535,231,10352
534,222,10574
533,216,10790
532,216,11006
531,234,11240
530,242,11482
529,247,11729
528,246,11975
527,272,12247
526,253,12500
525,250,12750
524,261,13011
523,247,13258
522,272,13530
521,260,13790
520,275,14065
519,275,14340
518,290,14630
517,299,14929
516,327,15256
515,269,15525
514,256,15781
513,282,16063
512,279,16342
511,329,16671
510,283,16954
509,328,17282
508,345,17627
507,310,17937
506,328,18265
505,301,18566
504,335,18901
503,332,19233
502,365,19598
501,382,19980
500,339,20319
499,362,20681
498,355,21036
497,383,21419
496,361,21780
495,379,22159
494,399,22558
493,386,22944
492,402,23346
491,370,23716
490,396,24112
489,421,24533
488,407,24940
487,430,25370
486,398,25768
485,390,26158
484,461,26619
483,477,27096
482,438,27534
481,463,27997
480,458,28455
479,448,28903
478,462,29365
477,482,29847
476,440,30287
475,471,30758
474,457,31215
473,511,31726
472,499,32225
471,494,32719
470,502,33221
469,520,33741
468,549,34290
467,523,34813
466,539,35352
465,543,35895
464,523,36418
463,534,36952
462,554,37506
461,580,38086
460,554,38640
459,525,39165
458,527,39692
457,559,40251
456,580,40831
455,545,41376
454,556,41932
453,581,42513
452,566,43079
451,546,43625
450,574,44199
449,556,44755
448,594,45349
447,597,45946
446,554,46500
445,590,47090
444,598,47688
443,592,48280
442,600,48880
441,592,49472
440,592,50064
439,620,50684
438,584,51268
437,594,51862
436,595,52457
435,616,53073
434,654,53727
433,603,54330
432,615,54945
431,627,55572
430,624,56196
429,616,56812
428,569,57381
427,629,58010
426,627,58637
425,615,59252
424,639,59891
423,604,60495
422,647,61142
421,605,61747
420,593,62340
419,670,63010
418,631,63641
417,624,64265
416,622,64887
415,619,65506
414,625,66131
413,688,66819
412,623,67442
411,635,68077
410,618,68695
409,617,69312
408,646,69958
407,632,70590
406,648,71238
405,658,71896
404,651,72547
403,624,73171
402,667,73838
401,590,74428
400,655,75083
399,668,75751
