分数,本段人数,累计人数
168,50,95008
167,54,95062
166,44,95106
165,55,95161
164,42,95203
163,36,95239
162,42,95281
161,40,95321
160,45,95366
159,42,95408
158,32,95440
157,31,95471
156,42,95513
155,32,95545
154,29,95574
153,31,95605
152,36,95641
151,32,95673
150,28,95701
149,38,95739
148,26,95765
147,26,95791
146,31,95822
145,18,95840
144,33,95873
143,23,95896
142,32,95928
141,23,95951
140,17,95968
139,14,95982
138,16,95998
137,22,96020
136,20,96040
135,22,96062
134,15,96077
133,14,96091
132,18,96109
131,15,96124
130,21,96145
129,5,96150
128,11,96161
127,15,96176
126,21,96197
125,14,96211
124,13,96224
123,12,96236
122,15,96251
121,12,96263
120,10,96273
119,11,96284
118,13,96297
117,11,96308
116,8,96316
115,11,96327
114,7,96334
113,9,96343
112,8,96351
111,11,96362
110,3,96365
109,7,96372
108,9,96381
107,3,96384
106,5,96389
105,7,96396
104,9,96405
103,10,96415
102,7,96422
101,6,96428
100,4,96432
